V001_StudentID,V002_MatriculaID,V003_CohorteIngreso,V004_AnioIngreso,V005_SemestreIngreso,V006_Edad,V007_Genero,V008_Distrito,V009_NivelSocioeconomico,V010_ColegioProc,V011_TipoIngreso,V012_Facultad,V013_Carrera,V014_CicloActual,V015_CreditosAprobados,V016_CreditosCicloActual,V017_PPA,V018_PPC,V019_CursosDesaprobadosHist,V020_CursosRepetidosActual,V021_TasaAprobacionHist,V022_EstadoMatricula,V023_PensionMensual,V024_BecaTipo,V025_BecaMonto,V026_MoraPensionDias,V027_DeudaPendienteMatricula,V028_TrabajaActualmente,V029_IngresoLaboralMensual,V030_HorasTrabajoSemana,V031_TasaAsistenciaPct,V032_HorasEstudioSemana,V033_HorasLMS_Semana,V034_AccesosLMS_Semana,V035_TareasEntregadasPct,V036_ParticipacionForos,V037_VisitasBiblioteca_Mes,V038_VisitasTutoria,V039_ActividadesExtracurr,V040_GruposEstudio,V041_IndiceBienestarMental,V042_IndiceBienestarFisico,V043_VisitasPsicologia,V044_VisitasCentroSalud,V045_IndiceEstresPercibido,V046_SatisfaccionGeneral,V047_SatisfaccionDocentes,V048_SatisfaccionServicios,V049_NPS_Universidad,V050_UsoAppUPIE,V051_SesionesApp_Semana,V052_MinutosVideo_Semana,V053_TokensForoTexto,V054_SentimientoForoNLP,V055_RatioAlumnoDocente,V056_TamañoClase,V057_DocentesTCpct,V058_ConveniosEmpresa,V059_PracticasProfesionales,V060_OfertaPracticasRecibidas,V061_MentoriaSesiones,V062_ServiciosCarreraUso,V063_TasaEmpleabilidadCarrera,V064_SalarioPrimerEmpleo,V065_RedExalumnosActivo,V066_DonacionEgresado,V067_RiesgoDesercionPCA1,V068_EmbeddingSimilitudEstudiante,V069_InstrumentoPandemia,V070_DriftScoreCohorte,V071_FoldCV_K5,V072_ConfidenceScoreDesercion,V073_PesoSMOTE_Desercion,V074_SHAP_MoraPension,V075_DesercionBinario,V076_RiesgoAcademicoAlto,V077_SegmentoRetencion,V078_TutoriasRecomendadas
UPIE-00912,MAT-00912,2020-I,2020,I,22,F,Los Olivos,B,Privado elite,Directivo,Humanidades,Educación,8,135,16,10.9,12.86,0,0,0.909,Activo,1775.24,Sin beca,0.0,0,0.0,1,3226.08,9,45.6,13.4,10.1,6,86.3,0,3,4,0,0,20.7,72.7,1,2,29.6,61.9,62.2,72.9,61,1,7,116.8,45,0.5605,34.8,38,0.462,16,1,1,3,0,0.98,0.0,1,67.65,-0.0813,0.7296,1,0.0091,1,0.3984,1.0,0.1014,1,1,En seguimiento,0
UPIE-00913,MAT-00913,2021-I,2021,I,29,M,Pueblo Libre,A,Nacional,Traslado externo,Arquitectura,Diseño Interior,10,172,14,11.75,11.86,1,1,0.838,Egresado,3711.46,Sin beca,0.0,90,8500.9,0,0.0,0,95.1,4.4,11.5,6,86.7,3,1,2,2,0,30.0,63.8,1,1,58.1,44.5,100.0,100.0,-16,0,0,416.8,79,0.0497,22.9,16,0.512,7,1,0,2,0,0.417,2696.58,0,0.0,0.0736,0.5746,1,0.2641,2,0.5282,1.0,0.4512,0,0,En seguimiento,4
UPIE-00914,MAT-00914,2023-I,2023,I,50,M,Pueblo Libre,A,Privado,Examen regular,Negocios,Marketing,8,122,15,15.31,13.49,0,1,0.935,Activo,4480.08,Sin beca,0.0,0,0.0,1,1064.6,22,79.6,25.6,12.7,13,100.0,4,1,1,3,1,60.4,66.6,1,5,30.5,80.1,87.0,77.9,0,1,4,95.9,79,0.4858,34.4,36,0.384,1,0,0,1,1,0.676,0.0,0,0.0,-0.1094,0.8074,0,0.101,3,0.4669,1.0,0.0253,0,0,Comprometido,1
UPIE-00915,MAT-00915,2023-I,2023,I,39,F,Lince,B,Nacional,Convenio empresa,Ingeniería,Ing. Sistemas,5,89,20,16.73,8.87,0,1,0.969,Activo,2480.03,Beca parcial,1542.37,0,0.0,0,0.0,0,65.0,16.5,11.8,9,100.0,4,3,4,2,3,57.0,72.6,1,3,51.7,46.4,76.1,46.5,89,0,0,217.8,84,0.1715,28.0,32,0.519,12,0,0,3,0,0.98,0.0,1,70.2,-0.0275,0.6367,0,0.0274,4,0.4271,1.0,0.0249,0,0,En seguimiento,1
UPIE-00916,MAT-00916,2019-I,2019,I,28,M,VES,C,Privado,Examen regular,Derecho,Derecho,10,149,15,9.55,12.88,2,0,0.923,Reserva,1073.54,Sin beca,0.0,0,0.0,0,0.0,0,74.6,21.8,1.3,15,100.0,4,2,0,1,4,72.3,91.0,2,4,44.0,33.4,86.2,76.6,5,0,0,137.5,107,0.3481,27.6,52,0.643,7,1,4,1,1,0.839,0.0,0,0.0,-0.1008,0.7388,0,0.307,0,0.4954,1.0,0.0072,0,1,Vulnerable,0
UPIE-00917,MAT-00917,2021-II,2021,II,30,M,San Miguel,D,Privado,Examen regular,Ingeniería,Ing. Sistemas,8,124,21,13.85,8.59,0,2,0.914,Activo,495.16,Sin beca,0.0,120,994.64,0,0.0,0,93.6,14.3,7.0,11,87.8,5,3,1,1,3,60.3,73.2,1,0,38.6,79.3,93.9,44.6,16,1,6,148.1,83,0.9002,19.6,49,0.436,10,1,2,3,0,0.892,0.0,0,0.0,0.0289,0.6565,1,0.1219,1,0.3953,1.0,0.6735,0,0,En crisis,3
UPIE-00918,MAT-00918,2020-I,2020,I,24,M,Surco,A,Nacional,Directivo,Ingeniería,Ing. Sistemas,10,170,16,11.7,17.67,2,0,0.858,Activo,2258.98,Sin beca,0.0,0,0.0,0,0.0,0,91.0,24.4,9.0,13,84.6,6,2,0,4,4,79.2,52.3,2,0,22.9,88.3,76.9,100.0,53,1,4,88.5,121,0.8633,18.9,51,0.604,7,1,2,0,1,0.858,0.0,0,0.0,-0.0878,0.6553,1,0.1951,2,0.5945,1.0,0.0393,0,0,En seguimiento,1
UPIE-00919,MAT-00919,2017-II,2017,II,26,F,Callao,D,Nacional,Traslado externo,Negocios,Economía,8,123,19,13.04,14.84,3,0,0.89,Activo,495.08,Sin beca,0.0,0,0.0,0,0.0,0,92.4,13.5,5.3,13,84.8,0,4,3,2,2,38.6,71.3,1,1,33.3,72.1,79.3,68.2,62,1,5,200.4,30,0.5303,31.1,32,0.602,8,1,3,4,0,0.531,0.0,0,0.0,-0.1269,0.8077,0,0.1084,3,0.4931,1.0,-0.0658,0,0,Comprometido,0
UPIE-00920,MAT-00920,2017-I,2017,I,22,F,San Isidro,B,Privado elite,Examen regular,Ciencias de la Salud,Nutrición,5,89,17,12.85,8.24,4,4,0.768,Reserva,2355.91,Sin beca,0.0,0,0.0,1,1458.82,36,72.8,17.3,5.0,10,85.2,4,5,2,1,3,62.9,88.6,0,3,28.4,87.4,87.9,59.6,77,1,8,206.3,107,0.6527,28.3,47,0.558,15,0,0,3,1,0.639,0.0,0,0.0,-0.0154,0.7323,0,0.0809,4,0.573,1.0,0.0654,0,0,En seguimiento,2
UPIE-00921,MAT-00921,2024-II,2024,II,43,F,La Molina,B,Privado,Examen regular,Ciencias de la Salud,Nutrición,10,161,12,15.33,15.69,0,0,0.962,Desertor,1917.78,Beca parcial,679.06,15,899.54,0,0.0,0,93.4,2.0,11.7,11,95.9,6,2,2,1,0,32.4,93.6,1,2,68.0,77.6,90.1,74.6,39,0,0,91.0,98,0.6241,26.7,50,0.537,5,0,0,1,0,0.767,0.0,0,0.0,-0.0197,0.6177,0,0.0987,0,0.5808,5.0,0.0572,0,0,Comprometido,2
UPIE-00922,MAT-00922,2018-II,2018,II,49,M,La Molina,B,Privado,Examen regular,Humanidades,Educación,6,83,14,8.03,12.35,6,1,0.702,Activo,1920.88,PRONABEC,1632.75,0,0.0,1,1416.77,15,99.3,13.7,7.1,10,73.7,4,1,4,2,1,47.3,54.7,0,0,32.0,89.8,79.2,61.8,95,1,5,52.0,61,0.9294,34.8,47,0.369,17,0,0,3,0,0.682,0.0,1,665.3,-0.0089,0.7454,0,0.0977,1,0.6015,1.0,0.0653,1,1,Vulnerable,2
UPIE-00923,MAT-00923,2017-II,2017,II,50,M,Jesús María,B,Privado,Examen regular,Negocios,Contabilidad,9,137,20,12.34,17.27,2,0,0.86,Activo,2522.63,Sin beca,0.0,90,7827.57,1,931.83,48,60.1,17.3,10.3,15,74.8,1,3,2,2,0,57.7,78.1,1,2,28.0,54.1,68.8,56.8,45,0,0,42.2,45,0.1441,18.0,47,0.395,8,1,1,1,1,0.801,0.0,1,33.36,-0.0848,0.6652,0,0.1295,2,0.6445,1.0,0.4195,0,0,En seguimiento,3
UPIE-00924,MAT-00924,2024-II,2024,II,45,M,Surco,B,Privado,Examen regular,Ciencias de la Salud,Nutrición,9,128,19,16.09,14.87,1,0,0.911,Reserva,1962.65,Beca parcial,755.84,60,2338.65,1,1934.89,22,54.8,20.4,2.0,12,97.3,5,1,3,2,1,58.1,79.5,1,1,56.3,57.1,69.8,38.7,65,0,0,228.3,94,-0.1356,22.5,32,0.632,16,0,0,2,0,0.653,0.0,0,0.0,0.1372,0.6752,0,0.0417,3,0.8019,1.0,0.2666,1,0,En seguimiento,1
UPIE-00925,MAT-00925,2017-II,2017,II,34,M,San Miguel,D,Nacional,Beca PRONABEC,Ingeniería,Ing. Electrónica,7,121,20,12.9,13.28,1,0,0.887,Desertor,346.08,Sin beca,0.0,0,0.0,1,674.97,15,67.0,20.0,7.5,14,77.0,4,2,4,1,1,31.9,95.2,0,1,47.5,63.2,56.3,66.9,66,1,5,68.3,83,0.6029,30.4,21,0.492,8,1,1,0,0,0.948,0.0,0,0.0,-0.1272,0.691,0,0.1133,4,0.4433,5.0,-0.0541,0,0,En seguimiento,4
UPIE-00926,MAT-00926,2024-I,2024,I,49,F,Callao,D,Privado,Traslado externo,Negocios,Contabilidad,8,134,14,12.29,9.62,0,1,0.942,Activo,640.93,Beca parcial,288.89,0,0.0,0,0.0,0,89.6,15.1,11.6,13,96.1,1,3,1,2,0,50.8,78.5,1,0,87.1,100.0,100.0,72.1,3,0,0,65.5,48,0.7559,21.2,49,0.486,6,0,0,0,0,0.839,0.0,1,66.16,-0.1223,0.663,0,0.415,0,0.6979,1.0,0.024,0,0,Comprometido,0
UPIE-00927,MAT-00927,2019-I,2019,I,46,F,La Molina,B,Privado,Examen regular,Humanidades,Psicología,8,128,13,9.66,10.57,6,0,0.743,Desertor,1473.75,Beca total,1473.75,0,0.0,1,1932.7,12,72.4,13.5,11.6,13,72.4,2,5,0,0,3,59.8,35.7,0,2,53.7,90.3,77.3,98.1,78,1,5,58.6,54,0.3466,32.0,36,0.747,20,0,0,1,1,0.704,0.0,0,0.0,0.0512,0.8205,0,0.1025,1,0.889,5.0,0.0619,0,1,Vulnerable,1
UPIE-00928,MAT-00928,2023-I,2023,I,19,M,Los Olivos,C,Privado,Examen regular,Humanidades,Comunicaciones,3,51,19,11.73,16.11,2,0,0.844,Activo,886.12,Beca parcial,442.01,0,0.0,0,0.0,0,87.2,25.3,13.2,8,76.5,4,4,1,1,1,42.1,46.6,0,1,54.1,59.9,61.1,82.8,37,1,5,337.8,77,0.4333,24.4,25,0.66,11,0,0,4,0,0.613,0.0,1,926.21,0.0853,0.6392,0,0.3114,2,0.8875,1.0,0.0236,0,0,En seguimiento,2
UPIE-00929,MAT-00929,2018-II,2018,II,31,F,San Miguel,A,Privado,Beca PRONABEC,Arquitectura,Diseño Gráfico,5,72,19,12.72,16.91,1,0,0.864,Reserva,4338.35,Sin beca,0.0,0,0.0,1,1049.08,40,86.1,15.7,15.7,11,100.0,4,2,2,1,1,87.7,61.1,1,1,54.4,74.6,78.9,63.0,49,0,0,347.8,88,0.3604,30.5,43,0.355,5,1,2,3,1,0.727,0.0,1,61.93,-0.1283,0.8505,0,0.3186,3,0.3412,1.0,-0.0335,1,0,Comprometido,0
UPIE-00930,MAT-00930,2019-II,2019,II,16,M,San Miguel,C,Nacional,Beca PRONABEC,Humanidades,Educación,3,46,20,15.39,15.0,0,0,0.915,Egresado,1440.05,PRONABEC,1224.04,0,0.0,0,0.0,0,63.9,28.6,4.4,14,97.5,4,1,2,0,0,63.6,58.3,0,3,47.6,94.4,71.4,47.0,79,0,0,85.8,73,0.5456,34.9,29,0.678,4,0,0,1,0,0.499,5459.67,0,0.0,-0.2538,0.8126,0,0.0007,4,0.5901,1.0,0.046,1,0,En seguimiento,0
UPIE-00931,MAT-00931,2020-I,2020,I,27,F,SJL,D,Nacional,Examen regular,Derecho,Derecho,5,82,14,12.91,11.99,1,2,0.99,Reserva,565.48,Sin beca,0.0,0,0.0,1,2702.64,18,84.8,15.0,6.3,9,100.0,1,2,3,1,2,63.9,63.6,1,2,71.6,65.6,60.0,31.7,29,0,0,255.7,56,0.7806,26.1,49,0.599,16,0,0,3,0,0.842,0.0,0,0.0,-0.207,0.7575,1,0.1185,0,0.5423,1.0,0.009,0,0,Comprometido,1
UPIE-00932,MAT-00932,2022-I,2022,I,28,M,Magdalena,C,Nacional,Convenio empresa,Negocios,Administración,2,26,17,9.41,15.95,3,0,0.821,Activo,775.45,Sin beca,0.0,0,0.0,0,0.0,0,85.6,19.6,8.5,11,88.2,3,1,2,2,0,59.5,88.2,0,4,66.0,43.8,48.3,80.2,11,1,5,66.4,76,0.4946,24.9,32,0.621,6,1,4,1,0,0.559,0.0,0,0.0,-0.1104,0.696,0,0.0683,1,0.4151,1.0,0.0068,0,1,Vulnerable,0
UPIE-00933,MAT-00933,2024-I,2024,I,35,F,SJL,B,Privado,Beca PRONABEC,Humanidades,Psicología,4,65,20,12.0,17.48,2,0,0.84,Activo,1252.07,Sin beca,0.0,0,0.0,1,1242.62,22,71.0,10.1,8.1,9,85.8,1,0,1,3,1,68.1,62.2,0,2,37.3,96.8,47.2,41.6,-17,1,8,98.0,63,0.5252,22.8,16,0.37,14,1,3,3,1,0.674,0.0,0,0.0,-0.0956,0.6817,0,0.1428,2,0.4398,1.0,-0.0542,0,0,En seguimiento,0
UPIE-00934,MAT-00934,2017-I,2017,I,42,M,Miraflores,A,Nacional,Examen regular,Negocios,Economía,10,147,19,14.89,11.66,0,1,0.857,Activo,3531.22,Sin beca,0.0,0,0.0,1,1283.68,23,45.2,17.8,11.8,15,91.7,5,2,1,2,1,78.5,90.8,0,0,71.6,95.7,92.4,72.1,72,1,5,11.1,103,1.0,31.2,43,0.472,1,1,2,3,0,0.688,0.0,1,154.34,-0.0172,0.7088,0,0.0343,3,0.5547,1.0,0.0322,1,0,En seguimiento,2
UPIE-00935,MAT-00935,2024-II,2024,II,36,M,Otro,C,Privado,Examen regular,Ciencias de la Salud,Medicina,8,135,17,11.76,12.26,5,2,0.708,Activo,1697.5,Sin beca,0.0,15,671.78,1,1906.37,35,71.2,15.5,7.7,11,73.4,5,1,0,1,1,57.9,69.6,1,2,55.7,82.3,68.3,42.0,59,1,6,152.2,86,0.6359,26.3,53,0.6,12,1,2,1,0,0.647,0.0,1,35.6,0.0597,0.8008,0,0.4432,4,0.4142,1.0,0.128,0,0,En seguimiento,2
UPIE-00936,MAT-00936,2018-I,2018,I,19,NB,Jesús María,C,Privado,Beca PRONABEC,Negocios,Economía,7,107,12,11.64,8.55,2,4,0.797,Activo,1691.14,Sin beca,0.0,90,3828.31,1,1291.73,41,69.9,21.8,3.4,11,94.9,4,3,1,1,1,64.2,95.1,2,1,64.6,83.7,74.6,43.7,-12,0,0,45.2,77,0.2373,26.6,23,0.436,4,0,0,1,1,0.605,0.0,1,651.78,0.1592,0.5924,0,0.0636,0,0.6132,1.0,0.4779,0,0,En seguimiento,3
UPIE-00937,MAT-00937,2017-I,2017,I,46,M,Otro,D,Privado,Directivo,Ingeniería,Ing. Civil,8,134,12,13.59,17.03,0,0,0.982,Reserva,712.34,Beca parcial,301.47,0,0.0,0,0.0,0,85.0,11.3,5.5,10,86.4,1,1,0,1,3,77.8,89.5,1,0,73.3,81.5,57.1,71.3,90,0,0,357.1,56,0.6315,32.5,44,0.355,8,1,2,0,1,0.648,0.0,0,0.0,-0.0724,0.7108,0,0.0452,1,0.2967,1.0,-0.0363,0,0,Comprometido,0
UPIE-00938,MAT-00938,2020-I,2020,I,24,M,Magdalena,B,Privado,Convenio empresa,Ingeniería,Ing. Industrial,9,158,12,11.4,14.46,1,0,0.906,Activo,2234.28,Convenio,1495.85,15,722.55,0,0.0,0,93.8,7.4,4.8,11,90.5,5,0,0,1,4,62.0,47.6,1,3,14.9,61.7,65.0,92.1,52,1,10,64.1,81,0.3455,29.2,41,0.503,21,0,0,1,0,0.792,0.0,0,0.0,-0.0128,0.5673,1,0.038,2,0.3857,1.0,0.0861,1,0,En seguimiento,2
UPIE-00939,MAT-00939,2018-I,2018,I,40,F,San Miguel,C,Privado,Examen regular,Ingeniería,Ing. Industrial,8,129,19,18.13,12.56,0,1,0.964,Activo,1045.76,Beca total,1045.76,90,2118.52,0,0.0,0,81.1,19.1,14.3,16,98.0,8,1,2,5,3,41.2,81.9,0,2,16.7,54.4,80.6,93.8,-3,1,5,85.9,133,0.1538,28.5,21,0.454,20,1,1,0,1,0.926,0.0,0,0.0,-0.0955,0.763,0,0.1493,3,0.99,1.0,0.4888,0,0,En seguimiento,0
UPIE-00940,MAT-00940,2021-I,2021,I,39,F,Surco,C,Nacional,Examen regular,Ciencias de la Salud,Enfermería,4,52,16,10.61,13.22,4,1,0.771,Activo,1256.05,Convenio,630.73,0,0.0,0,0.0,0,89.7,24.5,15.6,13,67.6,4,4,3,2,1,77.2,69.7,1,1,88.8,73.7,88.9,80.0,-2,1,7,35.9,75,0.5859,28.7,48,0.405,12,0,0,0,0,0.601,0.0,0,0.0,0.0705,0.6897,1,0.3205,4,0.6483,1.0,0.0144,0,1,En seguimiento,3
UPIE-00941,MAT-00941,2024-II,2024,II,36,M,Los Olivos,B,Nacional,Examen regular,Ciencias de la Salud,Medicina,10,130,15,9.88,7.49,7,2,0.646,Activo,2450.38,Sin beca,0.0,15,932.1,0,0.0,0,87.3,12.5,0.9,9,56.0,3,4,1,1,1,51.9,58.5,0,1,40.4,68.5,90.8,50.6,62,1,3,71.0,95,0.3124,29.8,24,0.728,2,1,3,2,0,0.751,0.0,0,0.0,0.007,0.6113,0,0.1392,0,0.6959,1.0,0.0821,0,1,Vulnerable,2
UPIE-00942,MAT-00942,2020-II,2020,II,45,F,VES,C,Nacional,Traslado externo,Negocios,Economía,7,115,18,13.86,9.75,0,0,0.956,Activo,712.81,Sin beca,0.0,0,0.0,1,1439.42,29,66.6,26.3,6.2,13,88.9,2,1,1,2,1,44.4,69.3,0,0,20.3,93.5,53.2,86.8,22,0,0,88.8,55,0.9867,23.6,43,0.576,17,1,2,3,0,0.98,0.0,0,0.0,-0.2218,0.5868,1,0.2091,1,0.6273,1.0,0.0039,0,0,En seguimiento,0
UPIE-00943,MAT-00943,2017-II,2017,II,34,F,Jesús María,B,Privado,Examen regular,Negocios,Economía,9,119,20,16.08,12.87,0,1,0.808,Activo,2163.09,Beca total,2163.09,0,0.0,0,0.0,0,33.4,14.8,9.3,11,84.9,1,1,1,3,1,39.5,54.3,1,2,50.8,100.0,92.5,46.0,50,1,5,56.0,46,0.5645,26.7,21,0.732,14,0,0,2,1,0.87,0.0,0,0.0,-0.0215,0.7288,0,0.1897,2,0.5473,1.0,0.0432,1,0,En seguimiento,2
UPIE-00944,MAT-00944,2022-I,2022,I,47,M,San Borja,B,Nacional,Convenio empresa,Derecho,Derecho,7,110,20,12.11,12.86,3,0,0.91,Activo,1944.64,Beca parcial,1040.02,0,0.0,0,0.0,0,85.3,22.7,4.0,15,86.4,2,1,1,1,3,78.3,79.8,0,2,63.3,57.0,68.6,62.2,94,1,8,44.2,64,0.1758,21.6,44,0.69,19,0,0,6,0,0.559,0.0,0,0.0,-0.1404,0.7618,0,0.0979,3,0.5538,1.0,0.0095,1,0,Comprometido,1
UPIE-00945,MAT-00945,2019-I,2019,I,32,M,La Molina,B,Privado,Examen regular,Ingeniería,Ing. Industrial,3,41,12,12.57,11.5,0,0,0.9,Activo,2205.6,Sin beca,0.0,15,717.34,0,0.0,0,89.3,20.4,8.9,15,83.0,3,2,0,3,1,83.2,23.3,1,2,59.6,70.3,71.7,76.8,22,1,12,125.3,78,0.4431,30.1,33,0.518,22,0,0,0,1,0.761,0.0,0,0.0,-0.0847,0.8293,0,0.3016,4,0.5544,1.0,0.0621,0,0,Comprometido,0
UPIE-00946,MAT-00946,2020-I,2020,I,20,F,Otro,A,Nacional,Examen regular,Ciencias de la Salud,Fisioterapia,10,154,21,13.9,18.04,0,0,0.933,Egresado,3277.0,Sin beca,0.0,15,1750.35,0,0.0,0,68.6,16.0,9.1,7,80.7,4,2,2,0,0,57.1,83.0,0,0,61.2,90.9,68.1,43.7,2,0,0,140.1,68,0.6293,20.9,37,0.534,22,0,0,2,0,0.504,2637.1,1,1930.13,-0.0428,0.7589,1,0.0294,0,0.4059,1.0,0.1138,0,0,En seguimiento,1
UPIE-00947,MAT-00947,2018-I,2018,I,26,M,Miraflores,B,Otro,Traslado externo,Derecho,Derecho,6,87,20,13.69,10.27,0,4,0.883,Desertor,1246.04,Sin beca,0.0,30,1160.96,0,0.0,0,74.5,2.0,15.1,9,81.5,5,4,1,0,1,84.2,75.2,0,1,35.8,45.8,91.5,55.4,57,1,4,94.9,94,0.2118,24.5,49,0.653,0,1,1,1,0,0.837,0.0,0,0.0,-0.2663,0.8119,0,0.1927,1,0.4859,5.0,0.2319,0,0,En seguimiento,0
UPIE-00948,MAT-00948,2023-I,2023,I,24,M,Surco,C,Nacional,Traslado externo,Ingeniería,Ing. Sistemas,2,27,21,15.66,17.07,0,0,1.0,Activo,1644.77,Sin beca,0.0,0,0.0,1,1277.15,14,95.1,13.9,0.0,9,100.0,2,3,0,1,1,59.2,52.2,1,3,78.0,85.4,97.0,96.5,17,0,0,69.9,49,0.4407,32.0,53,0.601,18,0,0,1,0,0.829,0.0,1,235.43,-0.0475,0.777,0,0.0652,2,0.4986,1.0,0.0536,1,0,Estrella,3
UPIE-00949,MAT-00949,2019-I,2019,I,41,M,Los Olivos,D,Nacional,Beca PRONABEC,Derecho,Derecho,2,29,20,10.01,10.7,2,1,0.952,Egresado,311.31,Sin beca,0.0,0,0.0,0,0.0,0,77.0,14.2,8.3,16,96.1,1,4,2,4,0,46.7,39.8,1,3,81.3,87.2,56.0,61.0,75,1,4,18.0,55,0.6679,29.8,25,0.53,6,0,0,4,0,0.704,2769.48,0,0.0,0.0277,0.7535,0,0.1001,3,0.6747,1.0,0.0317,0,1,En seguimiento,3
UPIE-00950,MAT-00950,2024-I,2024,I,44,F,Otro,B,Nacional,Traslado externo,Humanidades,Psicología,10,166,21,14.55,13.95,0,0,0.883,Activo,1372.02,Sin beca,0.0,0,0.0,0,0.0,0,77.1,20.1,8.4,12,88.0,4,0,3,1,2,64.6,76.0,0,3,55.8,61.6,70.4,82.6,56,0,0,80.5,93,0.6061,22.8,52,0.611,19,0,0,4,0,0.75,0.0,1,43.36,-0.0953,0.7287,0,0.2451,4,0.6012,1.0,0.0417,0,0,Comprometido,0
UPIE-00951,MAT-00951,2021-I,2021,I,39,F,Otro,C,Privado,Beca PRONABEC,Humanidades,Educación,6,82,18,17.26,13.49,0,0,1.0,Desertor,1479.61,Sin beca,0.0,0,0.0,0,0.0,0,64.2,15.5,9.2,15,89.5,3,2,3,4,2,83.0,84.2,0,0,31.6,71.4,69.1,78.1,18,1,3,163.7,89,0.5581,27.4,34,0.396,16,1,0,1,1,0.847,0.0,0,0.0,-0.1935,0.8153,1,0.0069,0,0.616,5.0,0.032,0,0,En seguimiento,2
UPIE-00952,MAT-00952,2023-II,2023,II,43,F,Otro,D,Nacional,Examen regular,Ingeniería,Ing. Electrónica,4,58,20,13.15,8.38,2,1,0.812,Egresado,382.45,Sin beca,0.0,0,0.0,1,2563.9,18,77.7,16.3,6.7,13,81.7,1,1,0,0,1,58.5,95.0,0,0,75.5,78.9,84.0,44.2,36,1,9,128.6,47,0.6651,32.9,43,0.313,2,0,0,2,0,0.69,3548.71,0,0.0,-0.1098,0.6964,0,0.1339,1,0.2929,1.0,0.0411,1,0,Comprometido,1
UPIE-00953,MAT-00953,2023-I,2023,I,27,M,La Molina,C,Privado,Beca PRONABEC,Humanidades,Traducción,6,97,19,12.68,10.04,2,1,0.88,Separado,1268.65,Beca parcial,788.88,60,1947.27,1,1219.45,19,81.1,18.7,13.4,11,95.4,1,2,1,1,1,86.3,72.6,0,1,18.8,63.3,79.7,93.6,17,1,5,110.9,41,0.3538,20.9,51,0.453,14,0,0,2,0,0.817,0.0,1,642.94,-0.1816,0.8567,0,0.0314,2,0.7286,1.0,0.2375,1,0,En seguimiento,0
UPIE-00954,MAT-00954,2023-I,2023,I,46,M,Miraflores,C,Nacional,Beca PRONABEC,Arquitectura,Diseño Gráfico,1,17,13,16.54,10.53,0,2,0.981,Activo,1560.51,Sin beca,0.0,0,0.0,0,0.0,0,91.6,26.7,10.2,13,100.0,4,4,0,3,2,38.0,72.7,1,0,28.4,62.9,66.9,58.5,36,1,7,41.6,75,0.1321,18.5,16,0.59,18,0,0,1,1,0.469,0.0,0,0.0,-0.2355,0.8388,0,0.2755,3,0.6284,1.0,0.0192,0,0,Estrella,2
UPIE-00955,MAT-00955,2024-I,2024,I,47,F,SJL,C,Privado,Convenio empresa,Negocios,Contabilidad,5,73,21,13.54,12.63,0,1,0.914,Activo,749.8,Sin beca,0.0,0,0.0,1,727.87,40,71.8,12.7,7.4,18,93.5,8,3,3,1,0,57.1,76.0,0,3,52.1,80.5,91.9,47.5,83,1,0,411.3,124,-0.0601,19.0,18,0.693,24,0,0,2,0,0.697,0.0,1,61.46,-0.1576,0.7632,0,0.2619,4,0.7794,1.0,0.0233,0,0,En seguimiento,0
UPIE-00956,MAT-00956,2018-I,2018,I,30,M,Surco,A,Otro,Examen regular,Negocios,Economía,2,26,12,9.1,15.2,6,0,0.754,Activo,3461.82,Convenio,2373.55,90,8979.27,1,1749.56,12,74.9,28.0,5.6,13,90.0,3,1,0,2,2,25.5,61.0,1,2,64.3,75.5,58.7,65.0,50,0,0,29.2,82,0.3766,20.7,21,0.304,11,0,0,1,1,0.729,0.0,1,70.33,0.2553,0.5374,0,0.0249,0,0.5729,1.0,0.3981,0,1,En crisis,4
UPIE-00957,MAT-00957,2024-II,2024,II,21,M,San Isidro,B,Privado,Examen regular,Negocios,Administración,8,116,12,11.92,10.35,3,1,0.784,Desertor,2638.97,Beca parcial,995.15,15,891.5,0,0.0,0,72.4,23.0,12.2,10,83.3,2,1,1,2,2,48.8,92.8,0,1,66.4,73.2,67.7,76.2,88,1,4,46.8,35,0.678,32.5,54,0.616,11,0,0,3,0,0.772,0.0,0,0.0,0.1248,0.6916,0,0.0778,1,0.7407,5.0,0.0987,0,0,En seguimiento,1
UPIE-00958,MAT-00958,2022-II,2022,II,40,M,SJL,B,Privado elite,Examen regular,Arquitectura,Diseño Gráfico,10,133,17,13.57,13.31,0,0,1.0,Activo,2228.22,Beca parcial,1544.62,0,0.0,0,0.0,0,76.1,13.3,8.4,6,100.0,2,5,0,2,1,56.1,81.9,0,2,52.0,97.3,99.8,83.8,21,0,0,57.0,50,0.8997,22.1,16,0.304,21,0,0,2,0,0.694,0.0,0,0.0,-0.116,0.7116,0,0.0558,2,0.6327,1.0,0.0038,0,0,Comprometido,0
UPIE-00959,MAT-00959,2017-II,2017,II,24,F,SJL,C,Privado,Directivo,Ingeniería,Ing. Electrónica,1,17,12,12.71,13.54,1,1,0.859,Egresado,1517.48,PRONABEC,1289.86,120,3572.07,0,0.0,0,79.1,28.0,14.5,16,92.7,3,2,1,2,1,76.7,86.8,1,1,53.1,71.4,66.4,43.0,18,0,0,170.3,65,0.525,26.8,36,0.492,24,0,0,0,1,0.98,3850.46,1,236.97,0.2046,0.7315,0,0.1821,3,0.5681,1.0,0.5601,0,0,En crisis,1
